"face_id","sex","occluded","glasses","bw","annot_type_id"
"54998","m","1","0","0","0"
"54999","m","0","0","1","0"
"55000","m","0","0","0","0"
"55001","m","1","0","1","0"
"55002","f","0","1","0","0"
"55003","f","0","0","0","0"
"55004","f","0","0","0","0"
"55005","f","0","0","0","0"
"55006","f","0","0","0","0"
"55007","m","0","0","0","0"
"55008","m","0","0","0","0"
"55009","f","0","0","0","0"
"55010","f","0","0","1","0"
"55011","f","0","0","0","0"
"55012","m","1","0","1","0"
"55014","m","1","0","0","0"
"55016","f","1","0","0","0"
"55017","f","0","0","0","0"
"55018","f","0","0","0","0"
"55019","f","1","0","0","0"
"55020","f","0","0","0","0"
"55021","f","0","0","0","0"
"55022","m","1","0","1","0"
"55023","f","1","0","0","0"
"55025","f","1","0","0","0"
"55026","m","1","0","0","0"
"55027","m","1","0","0","0"
"55028","m","1","0","0","0"
"55029","f","0","0","0","0"
"55030","m","1","0","0","0"
"55031","m","1","0","0","0"
"55032","m","0","1","0","0"
"55033","f","0","0","0","0"
"55034","f","0","0","0","0"
"55036","f","1","0","0","0"
"55037","m","0","0","0","0"
"55038","m","1","0","0","0"
"55039","f","1","0","1","0"
"55040","f","0","0","0","0"
"55041","f","0","0","0","0"
"55042","m","0","0","0","0"
"55043","m","0","0","1","0"
"55044","m","0","0","0","0"
"55045","f","0","0","0","0"
"55046","f","0","0","0","0"
"55047","f","1","0","0","0"
"55048","f","0","0","0","0"
"55049","m","0","0","1","0"
"55050","m","0","0","0","0"
"55051","f","0","0","0","0"
"55052","m","0","0","0","0"
"55053","f","0","0","0","0"
"55054","f","1","0","0","0"
"55055","m","0","0","0","0"
"55056","f","1","0","0","0"
"55057","f","0","0","0","0"
"55058","f","0","0","0","0"
"55059","f","0","0","0","0"
"55060","m","0","0","1","0"
"55062","m","0","0","0","0"
"55079","f","0","0","0","0"
"55080","f","0","0","0","0"
"55082","m","0","0","0","0"
"55084","f","0","0","0","0"
"55085","m","0","0","0","0"
"55094","m","0","0","0","0"
"55098","f","0","0","0","0"
"55100","f","0","0","0","0"
"55101","m","0","0","1","0"
"55102","f","0","0","0","0"
"55103","f","0","0","0","0"
"55104","f","0","0","0","0"
"55105","f","0","0","0","0"
"55106","f","0","0","0","0"
"55107","f","0","0","0","0"
"55108","f","0","0","0","0"
"55109","f","0","0","0","0"
"55112","f","0","0","0","0"
"55113","f","0","0","0","0"
"55114","f","0","0","0","0"
"55115","f","0","0","0","0"
"55116","f","0","0","0","0"
"55117","m","0","0","0","0"
"55118","f","0","0","0","0"
"55119","f","1","0","0","0"
"55120","m","0","0","1","0"
"55121","f","0","0","1","0"
"55122","m","0","1","0","0"
"55123","f","0","0","0","0"
"55124","m","0","0","0","0"
"55125","m","0","0","0","0"
"55126","f","0","0","0","0"
"55127","f","0","0","0","0"
"55128","m","0","0","1","0"
"55129","f","0","0","1","0"
"55130","f","0","0","1","0"
"55131","f","0","0","0","0"
"55132","f","1","0","1","0"
"55133","f","0","0","0","0"
"55134","f","0","0","1","0"
"55135","f","0","0","0","0"
"55136","f","0","0","0","0"
"55137","f","0","0","0","0"
"55138","f","0","0","0","0"
"55139","f","0","0","0","0"
"55140","m","0","0","0","0"
"55141","m","0","0","0","0"
"55142","f","1","0","1","0"
"55144","m","0","0","0","0"
"55145","f","0","0","0","0"
"55146","f","0","0","0","0"
"55147","f","0","0","0","0"
"55151","m","0","0","0","0"
"55152","f","0","0","0","0"
"55153","m","0","0","0","0"
"55154","f","0","0","0","0"
"55155","f","0","0","0","0"
"55156","f","0","0","0","0"
"55157","f","0","0","0","0"
"55158","f","0","0","0","0"
"55159","f","0","0","0","0"
"55160","f","0","0","0","0"
"55161","f","0","0","0","0"
"55162","f","0","0","0","0"
"55163","f","0","0","0","0"
"55164","f","0","0","0","0"
"55165","f","0","0","0","0"
"55166","f","0","0","0","0"
"55167","f","0","0","0","0"
"55168","f","0","0","0","0"
"55169","f","0","0","0","0"
"55170","f","0","0","0","0"
"55171","f","0","0","0","0"
"55172","f","0","0","0","0"
"55173","f","0","0","0","0"
"55174","f","0","0","0","0"
"55175","f","0","0","0","0"
"55176","f","0","0","0","0"
"55177","f","0","0","0","0"
"55178","f","1","0","1","0"
"55179","m","0","0","0","0"
"55180","f","0","0","0","0"
"55181","f","0","0","0","0"
"55182","f","0","0","0","0"
"55183","f","0","0","0","0"
"55184","f","0","0","0","0"
"55185","m","1","0","0","0"
"55186","m","0","0","0","0"
"55187","f","0","0","0","0"
"55189","m","0","0","0","0"
"55190","m","0","0","0","0"
"55191","m","0","0","0","0"
"55192","m","0","0","0","0"
"55193","f","0","0","0","0"
"55194","f","1","0","0","0"
"55195","f","0","0","0","0"
"55196","m","0","0","0","0"
"55197","f","0","0","0","0"
"55198","f","0","0","0","0"
"55199","f","0","0","0","0"
"55200","f","0","0","0","0"
"55201","f","0","0","0","0"
"55202","f","0","0","0","0"
"55203","f","0","0","0","0"
"55204","f","0","0","0","0"
"55205","f","0","0","0","0"
"55206","f","0","0","0","0"
"55207","f","0","0","0","0"
"55208","f","0","0","0","0"
"55209","f","0","0","0","0"
"55210","m","1","1","0","0"
"55211","f","0","0","0","0"
"55212","f","0","0","0","0"
"55213","f","0","0","0","0"
"55214","f","0","0","0","0"
"55215","m","0","0","0","0"
"55216","f","0","0","0","0"
"55217","f","0","0","0","0"
"55218","f","0","0","0","0"
"55219","f","0","0","0","0"
"55220","f","0","0","0","0"
"55221","f","0","0","0","0"
"55222","f","0","0","0","0"
"55223","f","0","0","0","0"
"55224","f","0","0","0","0"
"55225","f","0","1","0","0"
"55226","m","0","0","0","0"
"55227","f","0","0","0","0"
"55228","f","0","0","0","0"
"55229","f","0","0","0","0"
"55230","f","0","0","1","0"
"55232","f","0","0","0","0"
"55233","f","0","0","0","0"
"55234","f","0","0","0","0"
"55235","f","1","0","0","0"
"55236","f","0","0","0","0"
"55237","f","0","0","0","0"
"55238","f","0","0","0","0"
"55239","f","0","0","0","0"
"55240","f","0","0","0","0"
"55241","f","0","0","0","0"
"55242","f","0","0","0","0"
"55243","f","0","0","0","0"
"55244","f","0","0","0","0"
"55245","f","0","0","0","0"
"55246","m","0","0","0","0"
"55247","m","0","0","0","0"
"55248","f","0","0","0","0"
"55249","f","0","0","0","0"
"55250","m","0","0","0","0"
"55251","f","0","0","0","0"
"55252","m","0","0","0","0"
"55253","f","1","0","0","0"
"55254","f","0","0","0","0"
"55255","m","0","0","0","0"
"55256","f","0","0","0","0"
"55257","f","0","0","0","0"
"55258","m","0","0","0","0"
"55259","m","0","0","0","0"
"55260","f","0","0","0","0"
"55261","f","0","0","0","0"
"55262","f","0","0","0","0"
"55263","f","0","0","1","0"
"55264","f","0","0","1","0"
"55265","f","0","0","0","0"
"55266","f","0","0","0","0"
"55267","m","0","0","1","0"
"55268","f","0","0","1","0"
"55269","f","0","0","0","0"
"55270","f","1","1","0","0"
"55271","f","1","1","0","0"
"55272","f","0","0","0","0"
"55273","m","0","0","0","0"
"55274","f","0","0","0","0"
"55275","f","0","0","0","0"
"55276","f","0","0","0","0"
"55277","f","0","0","0","0"
"55278","f","0","0","0","0"
"55279","f","0","0","1","0"
"55280","f","0","0","0","0"
"55281","f","0","0","0","0"
"55283","f","1","0","0","0"
"55284","m","0","0","0","0"
"55285","f","0","0","0","0"
"55286","f","0","0","0","0"
"55287","m","0","0","0","0"
"55288","f","0","0","0","0"
"55289","f","0","0","0","0"
"55290","f","0","0","0","0"
"55291","f","0","0","0","0"
"55292","m","0","0","0","0"
"55293","f","0","0","0","0"
"55294","f","0","0","0","0"
"55295","f","0","0","0","0"
"55296","f","0","0","0","0"
"55297","f","0","0","0","0"
"55298","f","0","0","0","0"
"55299","f","0","0","0","0"
"55300","f","0","0","0","0"
"55301","f","0","0","0","0"
"55302","f","0","0","0","0"
"55303","f","0","0","0","0"
"55304","f","0","0","0","0"
"55305","f","0","0","0","0"
"55306","f","0","0","0","0"
"55307","f","0","0","0","0"
"55308","f","0","0","0","0"
"55309","f","0","0","0","0"
"55310","f","0","0","0","0"
"55311","f","0","0","0","0"
"55312","f","0","0","0","0"
"55313","f","0","0","0","0"
"55314","m","0","0","0","0"
"55315","f","0","0","0","0"
"55316","f","0","0","0","0"
"55317","f","0","0","0","0"
"55318","f","0","0","0","0"
"55319","f","0","0","0","0"
"55320","f","0","0","0","0"
"55321","f","0","0","0","0"
"55322","f","0","0","0","0"
"55323","f","0","0","0","0"
"55324","m","0","0","1","0"
"55325","m","0","0","1","0"
"55326","m","0","0","0","0"
"55327","f","0","0","0","0"
"55328","f","0","0","0","0"
"55329","f","0","0","0","0"
"55330","f","0","0","0","0"
"55331","f","0","0","0","0"
"55332","f","0","0","0","0"
"55333","f","0","0","0","0"
"55335","f","0","0","0","0"
"55336","f","0","0","0","0"
"55337","m","0","0","0","0"
"55338","f","0","0","0","0"
"55339","m","0","0","0","0"
"55340","f","0","0","0","0"
"55341","f","0","0","0","0"
"55342","f","0","0","0","0"
"55343","f","0","0","0","0"
"55345","f","0","0","0","0"
"55347","f","0","0","0","0"
"55348","f","0","0","0","0"
"55349","f","0","0","0","0"
"55350","f","0","0","0","0"
"55351","f","0","0","0","0"
"55352","f","0","0","0","0"
"55353","f","0","0","0","0"
"55354","f","0","0","0","0"
"55355","f","0","1","0","0"
"55356","f","0","1","0","0"
"55357","f","0","0","0","0"
"55358","f","0","1","0","0"
"55359","f","0","0","0","0"
"55360","f","0","0","0","0"
"55361","f","0","0","0","0"
"55362","f","0","0","0","0"
"55363","f","0","0","0","0"
"55364","f","0","0","0","0"
"55365","f","0","0","0","0"
"55367","f","0","0","0","0"
"55368","f","0","0","0","0"
"55369","f","0","0","0","0"
"55370","f","0","0","0","0"
"55371","m","0","0","0","0"
"55372","m","0","0","0","0"
"55373","f","0","0","0","0"
"55374","f","0","0","0","0"
"55375","f","0","0","0","0"
"55376","m","0","0","0","0"
"55377","f","0","0","0","0"
"55378","f","0","0","0","0"
"55379","f","0","0","0","0"
"55380","m","0","0","0","0"
"55381","f","0","0","0","0"
"55382","f","0","0","0","0"
"55383","m","0","0","0","0"
"55384","f","0","0","0","0"
"55385","f","0","0","0","0"
"55386","f","0","0","0","0"
"55387","f","0","0","0","0"
"55388","f","0","0","0","0"
"55389","f","0","0","0","0"
"55390","f","0","0","0","0"
"55391","f","0","0","0","0"
"55392","f","0","0","0","0"
"55393","f","0","0","0","0"
"55394","f","0","0","0","0"
"55395","f","0","0","0","0"
"55396","f","0","0","0","0"
"55397","f","0","0","0","0"
"55398","f","0","0","0","0"
"55399","f","0","0","0","0"
"55400","m","0","0","1","0"
"55401","f","0","0","0","0"
"55402","f","0","0","1","0"
"55403","m","0","0","1","0"
"55404","f","0","0","0","0"
"55405","m","0","0","0","0"
"55406","f","0","0","0","0"
"55407","f","0","0","1","0"
"55408","m","0","0","0","0"
"55409","f","0","0","0","0"
"55410","f","0","0","0","0"
"55411","f","0","0","0","0"
"55412","f","0","0","0","0"
"55413","f","0","0","0","0"
"55414","f","0","0","0","0"
"55415","f","0","0","0","0"
"55416","f","0","0","0","0"
"55417","f","0","0","0","0"
"55418","f","0","0","0","0"
"55419","f","0","0","0","0"
"55420","f","0","0","0","0"
"55421","f","0","0","0","0"
"55422","f","0","1","0","0"
"55423","f","0","0","0","0"
"55424","m","0","0","1","0"
"55425","f","0","1","0","0"
"55426","f","0","0","1","0"
"55427","m","0","0","1","0"
"55428","f","0","0","1","0"
"55429","m","1","1","0","0"
"55430","f","0","0","0","0"
"55431","f","0","0","0","0"
"55432","f","1","1","0","0"
"55433","f","0","0","0","0"
"55434","f","0","0","1","0"
"55435","f","0","0","0","0"
"55436","f","0","0","0","0"
"55437","f","0","0","0","0"
"55438","f","0","0","0","0"
"55439","f","0","0","0","0"
"55440","f","0","1","0","0"
"55441","f","0","0","0","0"
"55442","f","0","0","0","0"
"55444","m","0","0","0","0"
"55445","f","0","1","1","0"
"55446","m","0","0","1","0"
"55447","f","0","0","0","0"
"55448","m","0","0","0","0"
"55449","f","0","0","1","0"
"55450","f","0","0","0","0"
"55451","f","0","0","0","0"
"55452","f","0","0","0","0"
"55453","f","0","0","0","0"
"55458","f","0","0","0","0"
"55459","f","0","0","0","0"
"55460","f","0","0","0","0"
"55461","f","0","0","0","0"
"55462","f","0","0","0","0"
"55463","m","0","0","1","0"
"55464","m","0","0","1","0"
"55465","f","0","0","1","0"
"55466","f","0","0","1","0"
"55467","m","0","0","0","0"
"55468","f","0","0","1","0"
"55469","f","0","0","0","0"
"55470","f","0","0","0","0"
"55471","f","0","0","0","0"
"55472","m","0","0","0","0"
"55473","f","0","0","0","0"
"55474","f","0","0","0","0"
"55475","f","0","0","0","0"
"55476","f","0","0","0","0"
"55477","f","0","0","0","0"
"55478","f","0","0","0","0"
"55479","m","0","0","0","0"
"55480","f","0","0","1","0"
"55481","f","0","0","0","0"
"55482","f","0","0","0","0"
"55483","f","0","0","0","0"
"55484","f","0","0","1","0"
"55486","f","0","0","1","0"
"55487","f","0","0","0","0"
"55488","f","0","0","0","0"
"55489","f","0","0","0","0"
"55490","f","0","0","0","0"
"55491","f","0","0","0","0"
"55492","f","0","0","0","0"
"55493","f","0","0","0","0"
"55494","m","0","0","1","0"
"55495","m","0","0","1","0"
"55496","f","0","0","1","0"
"55497","f","0","0","0","0"
"55498","f","0","0","1","0"
"55499","f","0","0","0","0"
"55500","m","0","0","1","0"
"55501","f","0","1","0","0"
"55502","f","0","0","0","0"
"55503","f","0","0","0","0"
"55504","f","0","0","0","0"
"55505","f","0","0","0","0"
"55506","m","0","0","1","0"
"55507","m","0","0","1","0"
"55508","f","0","0","0","0"
"55509","f","0","0","0","0"
"55510","f","0","0","0","0"
"55512","f","0","0","0","0"
"55513","f","0","0","0","0"
"55514","f","0","0","0","0"
"55515","f","0","0","0","0"
"55516","f","0","0","0","0"
"55517","m","0","0","0","0"
"55518","m","1","0","1","0"
"55519","f","0","0","0","0"
"55520","f","0","0","0","0"
"55521","f","0","0","0","0"
"55522","f","0","0","0","0"
"55523","f","0","0","1","0"
"55524","f","0","0","0","0"
"55525","f","0","0","0","0"
"55526","f","0","0","0","0"
"55527","f","0","0","0","0"
"55528","f","0","0","0","0"
"55529","f","0","0","0","0"
"55530","f","0","0","0","0"
"55531","f","0","0","0","0"
"55532","f","0","0","0","0"
"55533","f","0","0","1","0"
"55534","f","0","0","1","0"
"55535","f","0","0","0","0"
"55536","m","0","0","0","0"
"55537","f","1","1","0","0"
"55538","f","0","1","0","0"
"55539","f","0","0","0","0"
"55540","f","0","0","0","0"
"55541","f","0","1","0","0"
"55542","f","0","0","0","0"
"55543","f","0","0","0","0"
"55544","f","0","0","1","0"
"55545","f","0","0","0","0"
"55547","f","0","0","0","0"
"55548","f","1","0","0","0"
"55549","f","1","1","0","0"
"55550","f","0","0","0","0"
"55551","f","0","0","0","0"
"55552","f","0","0","0","0"
"55553","f","0","0","1","0"
"55554","f","0","0","0","0"
"55555","f","1","1","0","0"
"55556","f","0","0","0","0"
"55557","f","0","0","0","0"
"55558","f","0","0","0","0"
"55559","f","0","1","0","0"
"55560","f","0","0","0","0"
"55561","f","0","0","0","0"
"55562","f","0","0","0","0"
"55563","m","0","0","0","0"
"55564","f","0","0","0","0"
"55565","f","0","0","0","0"
"55566","f","0","0","0","0"
"55567","f","0","0","0","0"
"55568","m","0","0","1","0"
"55569","f","0","1","1","0"
"55570","f","0","0","0","0"
"55571","f","0","0","0","0"
"55572","f","0","0","0","0"
"55573","f","0","0","0","0"
"55574","f","0","0","0","0"
"55575","f","1","0","0","0"
"55576","f","0","0","0","0"
"55577","f","0","0","0","0"
"55578","f","0","0","0","0"
"55579","f","0","0","0","0"
"55580","m","0","0","0","0"
"55581","f","1","0","0","0"
"55582","f","0","0","0","0"
"55583","f","0","0","0","0"
"55584","f","0","0","0","0"
"55585","m","0","0","1","0"
"55586","f","0","0","0","0"
"55587","f","0","0","1","0"
"55588","f","0","0","0","0"
"55589","m","0","0","1","0"
"55590","m","0","0","1","0"
"55591","f","1","0","0","0"
"55592","f","0","0","0","0"
"55593","m","0","0","0","0"
"55594","f","0","0","0","0"
"55595","m","0","0","0","0"
"55596","m","0","0","1","0"
"55597","f","0","0","0","0"
"55598","m","0","0","1","0"
"55599","f","0","0","0","0"
"55600","f","0","0","0","0"
"55601","f","0","1","0","0"
"55602","f","0","0","0","0"
"55603","f","0","1","0","0"
"55604","m","0","0","1","0"
"55605","f","0","0","0","0"
"55606","m","0","0","0","0"
"55607","f","1","0","0","0"
"55608","f","0","0","0","0"
"55609","m","0","0","1","0"
"55610","f","0","0","0","0"
"55612","f","0","0","0","0"
"55613","m","0","0","0","0"
"55614","f","0","0","0","0"
"55615","m","0","0","0","0"
"55616","f","1","0","0","0"
"55617","m","0","0","1","0"
"55618","f","0","0","0","0"
"55619","m","0","0","0","0"
"55620","f","0","0","1","0"
"55621","m","0","0","0","0"
"55622","m","0","0","1","0"
"55623","m","0","0","1","0"
"55624","f","0","0","0","0"
"55625","m","0","0","1","0"
"55626","m","0","0","0","0"
"55627","m","0","0","1","0"
"55628","f","0","0","0","0"
"55629","f","0","0","1","0"
"55630","f","0","0","0","0"
"55631","f","0","0","1","0"
"55632","f","0","0","0","0"
"55633","f","0","0","0","0"
"55635","m","0","0","1","0"
"55636","m","0","0","1","0"
"55637","f","0","0","0","0"
"55638","f","0","0","0","0"
"55639","m","0","0","1","0"
"55640","f","0","0","0","0"
"55643","m","0","0","1","0"
"55644","f","0","0","1","0"
"55645","m","0","0","1","0"
"55646","m","0","0","0","0"
"55647","m","0","0","0","0"
"55648","m","0","0","1","0"
"55649","m","0","0","1","0"
"55650","m","0","0","0","0"
"55651","f","0","0","0","0"
"55652","m","0","0","0","0"
"55653","m","0","0","0","0"
"55654","f","0","0","0","0"
"55656","m","0","0","0","0"
"55657","m","0","0","0","0"
"55658","m","0","0","0","0"
"55659","f","0","0","1","0"
"55660","f","0","0","0","0"
"55661","f","0","0","0","0"
"55662","f","0","0","0","0"
"55663","f","0","0","0","0"
"55664","f","0","0","0","0"
"55665","f","0","0","0","0"
"55666","f","0","0","0","0"
"55667","f","0","0","0","0"
"55668","f","0","0","0","0"
"55669","f","0","0","0","0"
"55670","f","0","0","0","0"
"55671","m","0","0","0","0"
"55672","m","0","0","0","0"
"55675","m","0","0","0","0"
"55676","m","0","0","0","0"
"55677","f","0","0","0","0"
"55678","m","0","0","0","0"
"55679","f","0","0","0","0"
"55680","f","0","0","0","0"
"55681","m","0","0","0","0"
"55682","m","1","1","0","0"
"55683","f","1","1","0","0"
"55684","f","0","0","1","0"
"55685","m","0","1","1","0"
"55686","m","0","0","1","0"
"55687","f","0","0","0","0"
"55688","f","0","0","0","0"
"55689","m","0","0","0","0"
"55690","m","0","0","0","0"
"55691","m","0","0","0","0"
"55692","m","0","0","0","0"
"55693","f","0","0","0","0"
"55694","m","1","0","0","0"
"55695","m","0","0","0","0"
"55696","m","0","0","0","0"
"55698","m","0","0","0","0"
"55699","f","0","0","0","0"
"55700","f","0","0","0","0"
"55701","f","0","0","0","0"
"55702","f","0","0","0","0"
"55704","m","0","1","1","0"
"55705","f","0","0","0","0"
"55706","m","0","0","0","0"
"55707","f","0","0","1","0"
"55708","f","0","0","1","0"
"55709","f","0","0","1","0"
"55710","m","0","1","0","0"
"55711","f","0","0","1","0"
"55712","f","0","0","0","0"
"55713","f","0","0","0","0"
"55714","f","0","0","0","0"
"55715","f","0","0","0","0"
"55716","f","0","0","0","0"
"55717","m","0","0","0","0"
"55718","f","0","0","0","0"
"55719","f","0","0","1","0"
"55721","f","0","0","0","0"
"55722","f","0","0","0","0"
"55723","m","0","0","0","0"
"55724","f","0","0","0","0"
"55725","m","0","0","1","0"
"55726","f","0","0","0","0"
"55727","f","0","0","0","0"
"55728","f","0","0","0","0"
"55729","f","0","0","0","0"
"55730","f","0","0","0","0"
"55731","f","1","0","0","0"
"55732","f","0","0","1","0"
"55733","f","0","0","0","0"
"55734","m","1","1","0","0"
"55735","f","0","0","0","0"
"55736","f","0","0","0","0"
"55737","f","0","0","0","0"
"55738","f","0","0","0","0"
"55739","m","0","0","1","0"
"55740","m","0","0","0","0"
"55741","f","0","0","1","0"
"55742","f","0","1","1","0"
"55743","f","0","0","1","0"
"55744","f","0","0","1","0"
"55745","f","0","0","0","0"
"55746","f","0","0","0","0"
"55747","f","0","0","0","0"
"55748","f","0","0","0","0"
"55749","f","1","1","0","0"
"55750","f","0","0","0","0"
"55751","f","0","0","0","0"
"55752","m","0","0","0","0"
"55753","f","0","0","0","0"
"55754","f","0","0","0","0"
"55755","f","0","0","0","0"
"55756","f","0","0","0","0"
"55757","f","0","0","0","0"
"55758","f","0","0","0","0"
"55761","f","0","0","0","0"
"55762","f","0","0","0","0"
"55763","f","0","0","0","0"
"55764","f","0","0","0","0"
"55765","f","0","0","1","0"
"55766","f","0","0","0","0"
"55767","f","0","0","0","0"
"55768","f","0","0","0","0"
"55769","f","0","0","0","0"
"55770","f","0","0","0","0"
"55771","f","0","0","0","0"
"55772","f","0","0","0","0"
"55773","f","0","0","0","0"
"55774","f","0","0","0","0"
"55775","f","0","0","0","0"
"55776","f","0","0","0","0"
"55777","f","0","0","0","0"
"55778","f","0","0","0","0"
"55779","f","0","0","0","0"
"55780","f","0","0","0","0"
"55781","f","0","0","0","0"
"55782","f","0","0","0","0"
"55783","f","0","0","1","0"
"55784","f","0","0","1","0"
"55785","f","0","0","0","0"
"55786","f","0","0","0","0"
"55787","f","0","0","1","0"
"55788","f","0","0","0","0"
"55789","f","0","0","1","0"
"55790","f","1","0","0","0"
"55793","f","0","0","1","0"
"55794","f","0","0","1","0"
"55795","f","0","1","0","0"
"55796","f","0","0","0","0"
"55797","f","0","0","0","0"
"55798","f","0","0","0","0"
"55799","f","0","0","0","0"
"55800","f","0","0","0","0"
"55803","f","0","0","0","0"
"55804","m","1","1","1","0"
"55805","f","0","0","0","0"
"55806","m","1","1","0","0"
"55807","f","0","0","0","0"
"55808","f","0","0","0","0"
"55809","f","0","0","0","0"
"55810","f","0","0","0","0"
"55811","f","0","0","0","0"
"55812","f","0","0","0","0"
"55813","f","0","0","1","0"
"55814","m","0","0","0","0"
"55815","f","1","0","0","0"
"55816","f","0","0","0","0"
"55817","f","0","0","1","0"
"55818","f","0","0","0","0"
"55819","f","0","0","1","0"
"55820","m","0","0","0","0"
"55821","f","0","0","0","0"
"55822","m","0","0","0","0"
"55823","f","0","0","0","0"
"55824","f","0","0","0","0"
"55825","f","0","0","0","0"
"55826","m","0","0","0","0"
"55827","f","0","0","0","0"
"55829","f","0","0","0","0"
"55832","f","0","0","1","0"
"55833","f","0","0","0","0"
"55834","f","0","0","0","0"
"55835","f","0","0","0","0"
"55836","f","0","0","0","0"
"55837","f","0","0","0","0"
"55838","m","0","0","0","0"
"55839","f","1","1","0","0"
"55840","f","0","0","0","0"
"55841","f","0","0","0","0"
"55842","f","0","0","0","0"
"55843","f","1","0","0","0"
"55844","f","0","0","1","0"
"55845","f","0","0","0","0"
"55846","f","0","0","0","0"
"55847","f","0","0","0","0"
"55849","f","0","0","1","0"
"55850","m","0","0","0","0"
"55851","m","0","0","0","0"
"55852","m","0","0","0","0"
"55853","m","0","0","0","0"
"55854","m","0","0","0","0"
"55855","f","0","0","0","0"
"55856","f","0","0","0","0"
"55858","f","0","0","0","0"
"55859","f","0","0","0","0"
"55860","f","0","0","0","0"
"55861","f","0","0","0","0"
"55862","f","0","0","0","0"
"55863","f","0","0","0","0"
"55864","f","0","0","0","0"
"55865","f","0","0","0","0"
"55866","f","0","0","0","0"
"55867","f","0","0","0","0"
"55868","f","0","0","0","0"
"55870","f","0","0","0","0"
"55871","m","0","0","0","0"
"55872","f","0","0","0","0"
"55873","m","0","0","0","0"
"55874","f","0","0","0","0"
"55875","m","0","0","0","0"
"55876","f","0","0","0","0"
"55877","f","0","0","0","0"
"55878","m","1","1","0","0"
"55879","m","0","0","0","0"
"55880","f","0","0","0","0"
"55881","f","0","0","0","0"
"55882","f","0","0","0","0"
"55883","f","0","0","0","0"
"55884","f","0","0","0","0"
"55885","f","0","0","0","0"
"55887","f","0","0","0","0"
"55888","f","1","0","0","0"
"55889","f","0","0","1","0"
"55890","f","0","0","0","0"
"55891","f","0","0","1","0"
"55892","f","0","0","0","0"
"55893","f","0","0","0","0"
"55894","f","0","0","0","0"
"55895","m","0","0","0","0"
"55896","f","0","0","0","0"
"55897","f","0","0","0","0"
"55898","f","0","0","0","0"
"55899","f","0","0","0","0"
"55901","m","0","0","1","0"
"55902","f","1","1","0","0"
"55903","f","1","1","0","0"
"55904","m","0","0","1","0"
"55905","f","0","0","0","0"
"55906","f","0","0","0","0"
"55907","f","0","0","0","0"
"55908","f","0","0","0","0"
"55909","m","0","0","1","0"
"55910","m","0","0","0","0"
"55911","f","1","1","0","0"
"55912","f","0","0","1","0"
"55913","f","0","0","0","0"
"55914","f","0","0","0","0"
"55915","f","0","0","0","0"
"55916","f","0","0","1","0"
"55917","f","0","0","0","0"
"55919","f","0","0","0","0"
"55920","f","0","0","1","0"
"55921","f","0","0","0","0"
"55922","f","0","0","0","0"
"55923","f","0","0","0","0"
"55924","f","0","0","0","0"
"55925","f","0","0","0","0"
"55926","f","0","0","0","0"
"55927","f","1","1","0","0"
"55928","m","0","0","0","0"
"55929","f","0","0","0","0"
"55931","f","0","0","1","0"
"55932","f","0","0","1","0"
"55933","f","0","0","0","0"
"55934","f","0","0","0","0"
"55935","f","0","0","0","0"
"55936","f","0","0","0","0"
"55937","f","0","0","1","0"
"55938","f","0","0","0","0"
"55939","f","0","0","0","0"
"55940","f","0","0","0","0"
"55941","f","0","0","0","0"
"55942","f","0","0","0","0"
"55943","m","0","0","0","0"
"55944","f","0","0","0","0"
"55945","f","0","0","0","0"
"55946","f","0","0","0","0"
"55947","f","0","0","1","0"
"55948","f","0","0","0","0"
"55949","m","0","0","0","0"
"55950","f","0","0","0","0"
"55951","f","0","0","0","0"
"55953","m","0","0","0","0"
"55954","f","0","0","0","0"
"55955","f","0","0","1","0"
"55956","f","1","0","0","0"
"55957","f","0","0","0","0"
"55958","f","0","0","0","0"
"55959","f","0","0","0","0"
"55960","m","0","0","1","0"
"55961","f","0","0","0","0"
"55962","m","0","1","0","0"
"55963","f","0","0","1","0"
"55964","f","0","0","1","0"
"55965","m","0","0","0","0"
"55966","m","0","0","0","0"
"55967","f","0","0","0","0"
"55968","f","0","0","0","0"
"55969","f","0","0","0","0"
"55970","f","0","0","0","0"
"55971","f","0","0","0","0"
"55972","f","0","0","0","0"
"55973","f","1","1","1","0"
"55974","f","0","0","1","0"
"55975","f","0","0","0","0"
"55976","f","0","0","0","0"
"55977","f","0","0","0","0"
"55978","f","0","0","0","0"
"55979","f","1","0","0","0"
"55980","m","0","0","0","0"
"55981","f","0","0","0","0"
"55982","f","0","0","0","0"
"55983","f","0","0","0","0"
"55984","m","0","0","1","0"
"55985","f","0","0","1","0"
"55986","f","0","0","0","0"
"55987","m","0","0","0","0"
"55988","f","0","0","1","0"
"55989","f","0","0","0","0"
"55990","f","0","0","1","0"
"55991","f","0","0","0","0"
"55992","f","0","0","0","0"
"55994","m","0","0","0","0"
"55995","f","0","0","0","0"
"55996","f","0","0","0","0"
"55997","f","0","0","0","0"
"55998","f","1","0","0","0"
"55999","f","0","0","1","0"
"56000","f","0","0","1","0"
"56001","f","0","0","1","0"
"56002","f","0","0","0","0"
"56004","f","0","0","0","0"
"56005","f","0","0","0","0"
"56006","f","0","0","0","0"
"56007","f","0","0","0","0"
"56008","f","0","0","0","0"
"56009","f","0","0","0","0"
"56010","f","0","0","0","0"
"56011","f","0","0","0","0"
"56012","f","0","0","0","0"
"56013","f","0","0","0","0"
